user_id,touch_date,channel,campaign_id,session_id,utm_source
U1410,2025-01-17,Google Ads,G001,S97029,Google Ads
U1410,2025-01-18,TikTok,T001,S46561,TikTok
U1410,2025-01-19,TikTok,T001,S98658,TikTok
U1411,2025-01-17,LinkedIn,L001,S43798,LinkedIn
U1411,2025-01-18,LinkedIn,L001,S82227,LinkedIn
U1411,2025-01-19,Google Ads,G002,S81894,Google Ads
U1412,2025-01-29,Facebook,F001,S74173,
U1412,2025-01-30,TikTok,T001,S54414,TikTok
U1412,2025-01-31,LinkedIn,L001,S23386,LinkedIn
U1413,2025-03-02,Facebook,F001,S31045,Facebook
U1413,2025-03-03,TikTok,T001,S14922,TikTok
U1413,2025-03-04,TikTok,T001,S62335,TikTok
U1414,2025-02-28,LinkedIn,L001,S12716,LinkedIn
U1414,2025-03-01,LinkedIn,L001,S83717,LinkedIn
U1414,2025-03-02,TikTok,T001,S71826,TikTok
U1414,2025-03-03,Facebook,F001,S60906,
U1414,2025-03-04,TikTok,T001,S30651,TikTok
U1415,2025-02-10,LinkedIn,L001,S97924,LinkedIn
U1415,2025-02-11,Google Ads,G002,S44980,Google Ads
U1415,2025-02-12,Google Ads,G001,S21695,Google Ads
U1415,2025-02-13,Google Ads,G002,S43139,Google Ads
U1416,2025-03-03,LinkedIn,L001,S44159,LinkedIn
U1416,2025-03-04,Google Ads,G001,S40480,Google Ads
U1416,2025-03-05,TikTok,T001,S57766,TikTok
U1416,2025-03-06,Facebook,F002,S80990,Facebook
U1417,2025-03-11,LinkedIn,L001,S53254,LinkedIn
U1417,2025-03-12,TikTok,T001,S96717,TikTok
U1417,2025-03-13,LinkedIn,L001,S97527,LinkedIn
U1417,2025-03-14,TikTok,T001,S25581,TikTok
U1418,2025-01-13,Google Ads,G002,S72699,Google Ads
U1418,2025-01-14,Facebook,F001,S52065,Facebook
U1418,2025-01-15,Facebook,F001,S13775,Facebook
U1418,2025-01-16,Google Ads,G001,S63639,Google Ads
U1418,2025-01-17,LinkedIn,L001,S23668,LinkedIn
U1419,2025-02-25,Facebook,F001,S25804,Facebook
U1419,2025-02-26,Google Ads,G002,S17951,Google Ads
U1419,2025-02-27,Facebook,F002,S19130,Facebook
U1420,2025-03-21,Facebook,F001,S16054,Facebook
U1420,2025-03-22,Facebook,F002,S39670,Facebook
U1421,2025-03-10,Google Ads,G002,S57922,
U1421,2025-03-11,Google Ads,G001,S76985,Google Ads
U1422,2025-03-07,Google Ads,G001,S41551,Google Ads
U1422,2025-03-08,Facebook,F002,S55212,Facebook
U1423,2025-01-18,LinkedIn,L001,S10215,LinkedIn
U1423,2025-01-19,TikTok,T001,S78689,TikTok
U1423,2025-01-20,LinkedIn,L001,S20400,LinkedIn
U1424,2025-02-24,TikTok,T001,S15583,TikTok
U1424,2025-02-25,Facebook,F001,S14567,Facebook
U1424,2025-02-26,TikTok,T001,S87239,TikTok
U1424,2025-02-27,Facebook,F002,S10228,Facebook
U1424,2025-02-28,LinkedIn,L001,S67769,LinkedIn
U1425,2025-03-20,Facebook,F001,S73261,Facebook
U1425,2025-03-21,Facebook,F002,S52818,Facebook
U1426,2025-01-18,Facebook,F001,S47333,Facebook
U1426,2025-01-19,Facebook,F001,S83779,Facebook
U1426,2025-01-20,Facebook,F001,S72894,Facebook
U1426,2025-01-21,TikTok,T001,S95119,TikTok
U1427,2025-01-27,Facebook,F002,S75776,Facebook
U1427,2025-01-28,Google Ads,G002,S71382,Google Ads
U1427,2025-01-29,LinkedIn,L001,S51910,LinkedIn
U1427,2025-01-30,TikTok,T001,S32813,TikTok
U1427,2025-01-31,Google Ads,G002,S28557,Google Ads
U1428,2025-02-10,Facebook,F002,S77695,Facebook
U1428,2025-02-11,Facebook,F001,S37094,Facebook
U1429,2025-03-20,Facebook,F002,S91463,Facebook
U1429,2025-03-21,LinkedIn,L001,S50875,LinkedIn
U1430,2025-02-04,Facebook,F001,S70892,
U1430,2025-02-05,Facebook,F001,S65514,Facebook
U1430,2025-02-06,Google Ads,G001,S42634,Google Ads
U1431,2025-02-23,TikTok,T001,S90859,TikTok
U1431,2025-02-24,Google Ads,G002,S42016,Google Ads
U1432,2025-02-28,LinkedIn,L001,S29782,LinkedIn
U1432,2025-03-01,TikTok,T001,S49725,TikTok
U1433,2025-03-09,Facebook,F002,S42769,Facebook
U1433,2025-03-10,Facebook,F002,S90356,Facebook
U1434,2025-03-11,Facebook,F002,S18320,Facebook
U1434,2025-03-12,Facebook,F001,S68565,Facebook
U1434,2025-03-13,LinkedIn,L001,S24380,LinkedIn
U1434,2025-03-14,Google Ads,G001,S92987,Google Ads
U1434,2025-03-15,LinkedIn,L001,S49886,LinkedIn
U1435,2025-02-24,TikTok,T001,S89737,TikTok
U1435,2025-02-25,Google Ads,G002,S95711,Google Ads
U1435,2025-02-26,Facebook,F001,S69470,Facebook
U1435,2025-02-27,LinkedIn,L001,S73656,LinkedIn
U1435,2025-02-28,Google Ads,G001,S66633,Google Ads
U1436,2025-01-31,Facebook,F001,S58128,
U1436,2025-02-01,Google Ads,G002,S45333,Google Ads
U1436,2025-02-02,LinkedIn,L001,S45929,LinkedIn
U1436,2025-02-03,Facebook,F002,S65421,Facebook
U1436,2025-02-04,TikTok,T001,S20313,TikTok
U1437,2025-03-04,LinkedIn,L001,S24271,LinkedIn
U1437,2025-03-05,TikTok,T001,S28984,TikTok
U1437,2025-03-06,TikTok,T001,S92203,TikTok
U1437,2025-03-07,Google Ads,G002,S30977,Google Ads
U1438,2025-01-02,LinkedIn,L001,S82902,LinkedIn
U1438,2025-01-03,Google Ads,G001,S65739,Google Ads
U1438,2025-01-04,Facebook,F002,S10992,Facebook
U1439,2025-03-15,Google Ads,G001,S29572,Google Ads
U1439,2025-03-16,Facebook,F001,S42167,Facebook
U1439,2025-03-17,Facebook,F002,S14823,Facebook
U1439,2025-03-18,Google Ads,G001,S27272,
U1440,2025-03-03,TikTok,T001,S25696,TikTok
U1440,2025-03-04,Google Ads,G001,S71607,Google Ads
U1440,2025-03-05,Facebook,F001,S75425,Facebook
U1440,2025-03-06,LinkedIn,L001,S67196,LinkedIn
U1440,2025-03-07,Google Ads,G002,S54755,Google Ads
U1441,2025-02-14,Facebook,F001,S42924,Facebook
U1441,2025-02-15,LinkedIn,L001,S64675,
U1442,2025-02-16,LinkedIn,L001,S87004,
U1442,2025-02-17,LinkedIn,L001,S92916,LinkedIn
U1442,2025-02-18,LinkedIn,L001,S89795,LinkedIn
U1442,2025-02-19,Facebook,F001,S17853,Facebook
U1442,2025-02-20,TikTok,T001,S48367,TikTok
U1443,2025-01-03,Facebook,F001,S79904,Facebook
U1443,2025-01-04,TikTok,T001,S47040,TikTok
U1444,2025-03-04,LinkedIn,L001,S29810,LinkedIn
U1444,2025-03-05,TikTok,T001,S67204,TikTok
U1444,2025-03-06,Facebook,F001,S49779,Facebook
U1444,2025-03-07,TikTok,T001,S66117,
U1444,2025-03-08,Facebook,F001,S99353,
U1445,2025-03-21,TikTok,T001,S13228,TikTok
U1445,2025-03-22,LinkedIn,L001,S48799,LinkedIn
U1445,2025-03-23,TikTok,T001,S54264,TikTok
U1446,2025-02-12,Facebook,F002,S50096,Facebook
U1446,2025-02-13,Facebook,F001,S78546,Facebook
U1446,2025-02-14,TikTok,T001,S61658,TikTok
U1447,2025-01-14,TikTok,T001,S35739,TikTok
U1447,2025-01-15,Facebook,F002,S30045,Facebook
U1447,2025-01-16,TikTok,T001,S70139,TikTok
U1448,2025-01-21,TikTok,T001,S52919,TikTok
U1448,2025-01-22,Facebook,F002,S68446,Facebook
U1448,2025-01-23,Google Ads,G001,S16447,Google Ads
U1449,2025-01-02,TikTok,T001,S14994,TikTok
U1449,2025-01-03,LinkedIn,L001,S17489,LinkedIn
U1449,2025-01-04,TikTok,T001,S78367,TikTok
U1449,2025-01-05,LinkedIn,L001,S97173,LinkedIn
U1449,2025-01-06,Google Ads,G002,S13089,Google Ads
U1450,2025-02-21,LinkedIn,L001,S91268,LinkedIn
U1450,2025-02-22,LinkedIn,L001,S80111,LinkedIn
U1450,2025-02-23,TikTok,T001,S99242,TikTok
U1450,2025-02-24,Google Ads,G001,S70038,Google Ads
U1450,2025-02-25,LinkedIn,L001,S59294,LinkedIn
U1451,2025-01-03,Facebook,F001,S46132,Facebook
U1451,2025-01-04,Google Ads,G001,S32469,Google Ads
U1451,2025-01-05,Google Ads,G002,S76708,
U1451,2025-01-06,Google Ads,G001,S44409,Google Ads
U1451,2025-01-07,TikTok,T001,S34054,TikTok
U1452,2025-01-10,TikTok,T001,S20358,TikTok
U1452,2025-01-11,Facebook,F002,S55689,
U1452,2025-01-12,Google Ads,G001,S87534,Google Ads
U1453,2025-01-01,TikTok,T001,S40825,
U1453,2025-01-02,Google Ads,G002,S70241,Google Ads
U1453,2025-01-03,Google Ads,G001,S31584,Google Ads
U1453,2025-01-04,Facebook,F002,S80268,Facebook
U1454,2025-01-11,LinkedIn,L001,S49563,
U1454,2025-01-12,Google Ads,G002,S11674,Google Ads
U1454,2025-01-13,TikTok,T001,S77081,TikTok
U1454,2025-01-14,Google Ads,G002,S33331,Google Ads
U1455,2025-03-17,Google Ads,G002,S73217,Google Ads
U1455,2025-03-18,Google Ads,G002,S85057,Google Ads
U1456,2025-02-08,TikTok,T001,S41624,TikTok
U1456,2025-02-09,Google Ads,G002,S11269,Google Ads
U1456,2025-02-10,Google Ads,G002,S48729,Google Ads
U1457,2025-03-03,Facebook,F002,S18433,Facebook
U1457,2025-03-04,Facebook,F002,S90583,Facebook
U1457,2025-03-05,Google Ads,G002,S48968,Google Ads
U1457,2025-03-06,Facebook,F001,S58570,Facebook
U1458,2025-02-25,TikTok,T001,S49263,TikTok
U1458,2025-02-26,TikTok,T001,S61482,TikTok
U1458,2025-02-27,Facebook,F002,S24249,Facebook
U1459,2025-01-26,Google Ads,G001,S51139,Google Ads
U1459,2025-01-27,TikTok,T001,S97838,TikTok
U1459,2025-01-28,TikTok,T001,S32785,TikTok
U1459,2025-01-29,Facebook,F001,S33777,Facebook
U1459,2025-01-30,TikTok,T001,S39553,TikTok
U1460,2025-01-18,Facebook,F002,S60717,Facebook
U1460,2025-01-19,TikTok,T001,S34918,TikTok
U1461,2025-02-18,LinkedIn,L001,S25577,LinkedIn
U1461,2025-02-19,TikTok,T001,S91731,TikTok
U1461,2025-02-20,Facebook,F001,S31341,Facebook
U1461,2025-02-21,LinkedIn,L001,S56330,LinkedIn
U1461,2025-02-22,Facebook,F002,S96807,Facebook
U1462,2025-02-22,Google Ads,G002,S59156,Google Ads
U1462,2025-02-23,Facebook,F002,S35938,
U1462,2025-02-24,Google Ads,G001,S70282,Google Ads
U1463,2025-03-17,Facebook,F001,S98657,Facebook
U1463,2025-03-18,Google Ads,G001,S23569,Google Ads
U1463,2025-03-19,LinkedIn,L001,S55337,LinkedIn
U1464,2025-03-17,TikTok,T001,S97227,
U1464,2025-03-18,Google Ads,G002,S85148,Google Ads
U1464,2025-03-19,Google Ads,G001,S12892,Google Ads
U1465,2025-02-22,Facebook,F002,S27143,Facebook
U1465,2025-02-23,LinkedIn,L001,S39087,LinkedIn
U1466,2025-01-15,TikTok,T001,S70101,TikTok
U1466,2025-01-16,Google Ads,G002,S71465,Google Ads
U1466,2025-01-17,Google Ads,G001,S97892,Google Ads
U1466,2025-01-18,TikTok,T001,S92928,TikTok
U1467,2025-02-09,Google Ads,G001,S43757,Google Ads
U1467,2025-02-10,Google Ads,G001,S82015,Google Ads
U1467,2025-02-11,LinkedIn,L001,S42152,
U1467,2025-02-12,TikTok,T001,S30836,TikTok
U1468,2025-01-09,TikTok,T001,S29187,TikTok
U1468,2025-01-10,Facebook,F002,S37105,Facebook
U1468,2025-01-11,Facebook,F002,S94585,Facebook
U1468,2025-01-12,Google Ads,G002,S82778,Google Ads
U1468,2025-01-13,Facebook,F002,S92464,Facebook
U1469,2025-02-25,Google Ads,G002,S98370,Google Ads
U1469,2025-02-26,Facebook,F001,S98741,Facebook
U1469,2025-02-27,LinkedIn,L001,S79202,
U1469,2025-02-28,Facebook,F001,S36627,Facebook
U1470,2025-01-18,TikTok,T001,S29403,TikTok
U1470,2025-01-19,Facebook,F002,S52292,Facebook
U1470,2025-01-20,Facebook,F001,S87814,Facebook
U1470,2025-01-21,Facebook,F001,S66574,Facebook
U1471,2025-02-19,LinkedIn,L001,S82267,LinkedIn
U1471,2025-02-20,TikTok,T001,S29177,TikTok
U1472,2025-02-08,TikTok,T001,S94335,TikTok
U1472,2025-02-09,LinkedIn,L001,S38333,
U1473,2025-02-08,Facebook,F001,S35494,Facebook
U1473,2025-02-09,Facebook,F002,S10835,Facebook
U1473,2025-02-10,LinkedIn,L001,S87360,LinkedIn
U1474,2025-01-31,LinkedIn,L001,S87527,LinkedIn
U1474,2025-02-01,Google Ads,G002,S70782,Google Ads
U1474,2025-02-02,Google Ads,G001,S25823,Google Ads
U1474,2025-02-03,TikTok,T001,S13491,TikTok
U1474,2025-02-04,LinkedIn,L001,S16997,LinkedIn
U1475,2025-02-18,TikTok,T001,S93767,TikTok
U1475,2025-02-19,TikTok,T001,S74926,TikTok
U1475,2025-02-20,Facebook,F001,S54115,Facebook
U1476,2025-01-23,TikTok,T001,S69342,TikTok
U1476,2025-01-24,Google Ads,G002,S75938,Google Ads
U1476,2025-01-25,Facebook,F001,S63309,Facebook
U1476,2025-01-26,TikTok,T001,S90691,TikTok
U1477,2025-02-13,LinkedIn,L001,S72580,
U1477,2025-02-14,TikTok,T001,S89553,TikTok
U1477,2025-02-15,Google Ads,G001,S14137,Google Ads
U1477,2025-02-16,Google Ads,G001,S54921,
U1478,2025-01-10,Facebook,F001,S29122,Facebook
U1478,2025-01-11,Google Ads,G002,S92800,Google Ads
U1478,2025-01-12,LinkedIn,L001,S96064,LinkedIn
U1479,2025-01-17,Google Ads,G002,S45294,Google Ads
U1479,2025-01-18,TikTok,T001,S40373,TikTok
U1480,2025-03-04,LinkedIn,L001,S75184,LinkedIn
U1480,2025-03-05,Google Ads,G002,S59597,Google Ads
U1480,2025-03-06,Google Ads,G001,S91515,Google Ads
U1480,2025-03-07,Facebook,F001,S64144,Facebook
U1481,2025-02-27,LinkedIn,L001,S79711,LinkedIn
U1481,2025-02-28,TikTok,T001,S13443,TikTok
U1481,2025-03-01,TikTok,T001,S51115,TikTok
U1481,2025-03-02,Google Ads,G002,S89790,Google Ads
U1482,2025-02-26,Google Ads,G001,S68560,Google Ads
U1482,2025-02-27,Google Ads,G001,S59703,Google Ads
U1482,2025-02-28,LinkedIn,L001,S24390,LinkedIn
U1483,2025-02-21,TikTok,T001,S34502,TikTok
U1483,2025-02-22,TikTok,T001,S48258,TikTok
U1483,2025-02-23,Google Ads,G001,S92768,Google Ads
U1483,2025-02-24,Google Ads,G002,S84231,Google Ads
U1483,2025-02-25,LinkedIn,L001,S92234,LinkedIn
U1484,2025-03-14,Google Ads,G001,S72013,Google Ads
U1484,2025-03-15,TikTok,T001,S41556,TikTok
U1484,2025-03-16,LinkedIn,L001,S18949,LinkedIn
U1484,2025-03-17,LinkedIn,L001,S81206,LinkedIn
U1484,2025-03-18,TikTok,T001,S62611,TikTok
U1485,2025-01-25,Google Ads,G002,S29159,Google Ads
U1485,2025-01-26,Google Ads,G001,S61012,Google Ads
U1485,2025-01-27,Facebook,F002,S68123,Facebook
U1486,2025-01-17,Facebook,F002,S97318,Facebook
U1486,2025-01-18,Google Ads,G001,S69643,Google Ads
U1486,2025-01-19,Google Ads,G001,S44812,
U1487,2025-01-27,LinkedIn,L001,S75171,LinkedIn
U1487,2025-01-28,Google Ads,G001,S82320,Google Ads
U1487,2025-01-29,Facebook,F001,S72559,Facebook
U1487,2025-01-30,Facebook,F001,S52863,Facebook
U1488,2025-02-01,LinkedIn,L001,S91914,LinkedIn
U1488,2025-02-02,LinkedIn,L001,S39777,LinkedIn
U1488,2025-02-03,TikTok,T001,S77038,TikTok
U1489,2025-02-03,LinkedIn,L001,S25867,LinkedIn
U1489,2025-02-04,Facebook,F001,S41213,Facebook
U1489,2025-02-05,TikTok,T001,S45362,TikTok
U1490,2025-01-05,Facebook,F002,S81846,Facebook
U1490,2025-01-06,TikTok,T001,S29867,TikTok
U1490,2025-01-07,TikTok,T001,S94685,TikTok
U1491,2025-01-31,LinkedIn,L001,S23180,LinkedIn
U1491,2025-02-01,Facebook,F001,S89872,
U1491,2025-02-02,LinkedIn,L001,S24953,LinkedIn
U1492,2025-02-19,Facebook,F002,S67190,Facebook
U1492,2025-02-20,Facebook,F002,S39661,Facebook
U1493,2025-01-17,TikTok,T001,S60654,TikTok
U1493,2025-01-18,LinkedIn,L001,S80134,LinkedIn
U1493,2025-01-19,LinkedIn,L001,S43477,LinkedIn
U1493,2025-01-20,Facebook,F002,S46018,Facebook
U1493,2025-01-21,Facebook,F002,S93021,Facebook
U1494,2025-02-19,Google Ads,G002,S98578,Google Ads
U1494,2025-02-20,Facebook,F002,S23890,Facebook
U1494,2025-02-21,Google Ads,G002,S85020,Google Ads
U1495,2025-03-07,TikTok,T001,S16743,TikTok
U1495,2025-03-08,Google Ads,G002,S59476,Google Ads
U1495,2025-03-09,TikTok,T001,S75242,TikTok
U1495,2025-03-10,Google Ads,G001,S79093,Google Ads
U1495,2025-03-11,TikTok,T001,S56562,TikTok
U1496,2025-03-09,Google Ads,G001,S51269,
U1496,2025-03-10,LinkedIn,L001,S33147,LinkedIn
U1496,2025-03-11,Google Ads,G002,S76381,Google Ads
U1496,2025-03-12,Google Ads,G001,S23731,Google Ads
U1497,2025-01-02,Google Ads,G001,S23107,Google Ads
U1497,2025-01-03,TikTok,T001,S53481,TikTok
U1497,2025-01-04,Facebook,F001,S18418,Facebook
U1497,2025-01-05,TikTok,T001,S73044,TikTok
U1497,2025-01-06,TikTok,T001,S20024,TikTok
U1498,2025-02-22,Google Ads,G002,S80601,Google Ads
U1498,2025-02-23,Google Ads,G001,S13407,Google Ads
U1499,2025-02-14,LinkedIn,L001,S35092,LinkedIn
U1499,2025-02-15,Facebook,F001,S36505,Facebook
U1499,2025-02-16,Facebook,F002,S87511,Facebook
U1499,2025-02-17,LinkedIn,L001,S13880,LinkedIn
U1499,2025-02-18,LinkedIn,L001,S78321,LinkedIn
U1500,2025-03-21,Google Ads,G002,S58784,Google Ads
U1500,2025-03-22,Google Ads,G001,S79526,Google Ads
U1500,2025-03-23,LinkedIn,L001,S60341,LinkedIn
U1501,2025-03-20,TikTok,T001,S36183,
U1501,2025-03-21,Google Ads,G001,S95781,Google Ads
U1501,2025-03-22,Facebook,F001,S78369,Facebook
U1502,2025-02-06,Facebook,F001,S86425,Facebook
U1502,2025-02-07,LinkedIn,L001,S36639,LinkedIn
U1502,2025-02-08,Facebook,F002,S28316,Facebook
U1503,2025-03-21,LinkedIn,L001,S23403,LinkedIn
U1503,2025-03-22,Google Ads,G001,S83495,Google Ads
U1504,2025-02-27,Google Ads,G001,S75030,Google Ads
U1504,2025-02-28,Facebook,F001,S86325,Facebook
U1505,2025-02-22,LinkedIn,L001,S57663,LinkedIn
U1505,2025-02-23,LinkedIn,L001,S34127,LinkedIn
U1506,2025-02-23,Google Ads,G002,S57997,Google Ads
U1506,2025-02-24,LinkedIn,L001,S87852,LinkedIn
U1507,2025-01-11,Google Ads,G002,S74922,Google Ads
U1507,2025-01-12,Google Ads,G001,S27509,Google Ads
U1507,2025-01-13,Facebook,F002,S14042,
U1507,2025-01-14,LinkedIn,L001,S24016,LinkedIn
U1507,2025-01-15,LinkedIn,L001,S53678,LinkedIn
U1508,2025-01-01,Google Ads,G001,S11986,Google Ads
U1508,2025-01-02,LinkedIn,L001,S30689,LinkedIn
U1508,2025-01-03,Facebook,F002,S84308,Facebook
U1508,2025-01-04,Google Ads,G002,S10229,Google Ads
U1508,2025-01-05,Google Ads,G001,S41819,Google Ads
U1509,2025-02-18,LinkedIn,L001,S68032,LinkedIn
U1509,2025-02-19,LinkedIn,L001,S81356,LinkedIn
U1509,2025-02-20,Google Ads,G001,S77838,Google Ads
U1509,2025-02-21,TikTok,T001,S25620,
U1509,2025-02-22,Facebook,F001,S19472,Facebook
U1510,2025-02-06,LinkedIn,L001,S76060,LinkedIn
U1510,2025-02-07,TikTok,T001,S26532,TikTok
U1510,2025-02-08,Facebook,F002,S21353,Facebook
U1510,2025-02-09,Facebook,F002,S21437,Facebook
U1510,2025-02-10,Google Ads,G001,S64880,Google Ads
U1511,2025-03-12,TikTok,T001,S83927,TikTok
U1511,2025-03-13,LinkedIn,L001,S98916,LinkedIn
U1512,2025-01-20,TikTok,T001,S68865,TikTok
U1512,2025-01-21,Google Ads,G001,S70686,Google Ads
U1512,2025-01-22,Facebook,F002,S30981,Facebook
U1512,2025-01-23,TikTok,T001,S99452,TikTok
U1512,2025-01-24,Facebook,F001,S72888,
U1513,2025-03-21,Facebook,F002,S22446,Facebook
U1513,2025-03-22,Facebook,F001,S31576,Facebook
U1513,2025-03-23,Google Ads,G001,S36572,Google Ads
U1513,2025-03-24,Facebook,F001,S48826,Facebook
U1513,2025-03-25,TikTok,T001,S76262,TikTok
U1514,2025-01-05,Facebook,F001,S74360,Facebook
U1514,2025-01-06,LinkedIn,L001,S86312,LinkedIn
U1515,2025-01-27,Google Ads,G001,S92867,Google Ads
U1515,2025-01-28,Google Ads,G002,S43332,Google Ads
U1516,2025-02-27,Facebook,F002,S12251,Facebook
U1516,2025-02-28,Facebook,F001,S96551,Facebook
U1516,2025-03-01,TikTok,T001,S22224,TikTok
U1517,2025-01-01,Google Ads,G002,S87928,Google Ads
U1517,2025-01-02,LinkedIn,L001,S33350,LinkedIn
U1518,2025-03-05,TikTok,T001,S69840,
U1518,2025-03-06,TikTok,T001,S30002,TikTok
U1518,2025-03-07,TikTok,T001,S59103,TikTok
U1518,2025-03-08,TikTok,T001,S76830,TikTok
U1519,2025-01-11,Google Ads,G001,S60755,Google Ads
U1519,2025-01-12,LinkedIn,L001,S73884,LinkedIn
U1520,2025-03-16,Facebook,F002,S91110,Facebook
U1520,2025-03-17,LinkedIn,L001,S38930,LinkedIn
U1520,2025-03-18,TikTok,T001,S21801,TikTok
U1521,2025-02-17,LinkedIn,L001,S32398,LinkedIn
U1521,2025-02-18,LinkedIn,L001,S71715,LinkedIn
U1522,2025-02-05,TikTok,T001,S62224,TikTok
U1522,2025-02-06,TikTok,T001,S50733,TikTok
U1522,2025-02-07,Facebook,F002,S77288,Facebook
U1523,2025-02-27,LinkedIn,L001,S96322,LinkedIn
U1523,2025-02-28,Facebook,F002,S48259,Facebook
U1523,2025-03-01,Google Ads,G001,S20931,Google Ads
U1523,2025-03-02,Google Ads,G002,S68901,Google Ads
U1523,2025-03-03,Facebook,F001,S34363,Facebook
U1524,2025-02-16,LinkedIn,L001,S84329,LinkedIn
U1524,2025-02-17,Google Ads,G001,S47534,Google Ads
U1524,2025-02-18,LinkedIn,L001,S81629,LinkedIn
U1524,2025-02-19,Google Ads,G001,S30655,Google Ads
U1525,2025-01-14,LinkedIn,L001,S95945,LinkedIn
U1525,2025-01-15,LinkedIn,L001,S90818,LinkedIn
U1525,2025-01-16,TikTok,T001,S54328,TikTok
U1526,2025-01-16,TikTok,T001,S34845,TikTok
U1526,2025-01-17,LinkedIn,L001,S38036,
U1526,2025-01-18,Google Ads,G002,S78681,Google Ads
U1526,2025-01-19,LinkedIn,L001,S88636,LinkedIn
U1527,2025-01-09,Google Ads,G001,S69025,Google Ads
U1527,2025-01-10,Google Ads,G002,S78045,Google Ads
U1527,2025-01-11,Google Ads,G001,S59833,Google Ads
U1528,2025-03-20,Google Ads,G002,S48328,Google Ads
U1528,2025-03-21,Google Ads,G002,S10074,Google Ads
U1529,2025-01-03,LinkedIn,L001,S55929,LinkedIn
U1529,2025-01-04,TikTok,T001,S39545,
U1529,2025-01-05,Facebook,F002,S33097,Facebook
U1530,2025-02-26,Facebook,F001,S87261,Facebook
U1530,2025-02-27,Google Ads,G002,S47383,Google Ads
U1530,2025-02-28,TikTok,T001,S85652,TikTok
U1530,2025-03-01,Facebook,F001,S19247,Facebook
U1530,2025-03-02,Google Ads,G002,S44929,Google Ads
U1531,2025-01-29,LinkedIn,L001,S57356,LinkedIn
U1531,2025-01-30,Facebook,F001,S71954,Facebook
U1531,2025-01-31,Facebook,F002,S27548,Facebook
U1531,2025-02-01,LinkedIn,L001,S86086,LinkedIn
U1531,2025-02-02,LinkedIn,L001,S11468,LinkedIn
U1532,2025-02-10,TikTok,T001,S91899,TikTok
U1532,2025-02-11,LinkedIn,L001,S47841,LinkedIn
U1532,2025-02-12,Google Ads,G002,S60281,Google Ads
U1533,2025-03-15,TikTok,T001,S52968,TikTok
U1533,2025-03-16,Facebook,F001,S28174,Facebook
U1533,2025-03-17,Facebook,F002,S47260,Facebook
U1533,2025-03-18,LinkedIn,L001,S81805,LinkedIn
U1533,2025-03-19,TikTok,T001,S27194,TikTok
U1534,2025-02-27,Google Ads,G002,S85235,Google Ads
U1534,2025-02-28,Facebook,F001,S12147,Facebook
U1534,2025-03-01,TikTok,T001,S63803,
U1534,2025-03-02,Facebook,F001,S95617,Facebook
U1534,2025-03-03,LinkedIn,L001,S47755,LinkedIn
U1535,2025-01-08,Facebook,F001,S91171,Facebook
U1535,2025-01-09,TikTok,T001,S31252,TikTok
U1535,2025-01-10,LinkedIn,L001,S79959,LinkedIn
U1536,2025-01-27,TikTok,T001,S98090,TikTok
U1536,2025-01-28,Facebook,F001,S82361,Facebook
U1536,2025-01-29,Google Ads,G001,S50736,Google Ads
U1536,2025-01-30,LinkedIn,L001,S84094,LinkedIn
U1537,2025-01-23,LinkedIn,L001,S47387,LinkedIn
U1537,2025-01-24,TikTok,T001,S49643,TikTok
U1537,2025-01-25,Google Ads,G001,S38804,Google Ads
U1537,2025-01-26,Facebook,F001,S86448,Facebook
U1537,2025-01-27,LinkedIn,L001,S77306,LinkedIn
U1538,2025-01-30,Facebook,F002,S29360,Facebook
U1538,2025-01-31,Facebook,F002,S71313,Facebook
U1538,2025-02-01,Google Ads,G002,S92597,Google Ads
U1539,2025-01-18,LinkedIn,L001,S23275,LinkedIn
U1539,2025-01-19,Facebook,F001,S29641,Facebook
U1539,2025-01-20,Facebook,F002,S60713,Facebook
U1540,2025-01-12,LinkedIn,L001,S81218,LinkedIn
U1540,2025-01-13,LinkedIn,L001,S26984,LinkedIn
U1540,2025-01-14,Google Ads,G001,S11524,Google Ads
U1540,2025-01-15,LinkedIn,L001,S75614,LinkedIn
U1541,2025-01-02,Google Ads,G001,S76745,Google Ads
U1541,2025-01-03,Facebook,F001,S74510,Facebook
U1541,2025-01-04,Facebook,F002,S25791,Facebook
U1541,2025-01-05,TikTok,T001,S77906,TikTok
U1541,2025-01-06,Facebook,F001,S96148,Facebook
U1542,2025-01-11,Google Ads,G002,S30608,Google Ads
U1542,2025-01-12,LinkedIn,L001,S93996,
U1542,2025-01-13,Facebook,F002,S64401,
U1542,2025-01-14,Google Ads,G001,S78706,Google Ads
U1543,2025-01-11,LinkedIn,L001,S10028,LinkedIn
U1543,2025-01-12,LinkedIn,L001,S55406,LinkedIn
U1543,2025-01-13,Facebook,F001,S23503,
U1544,2025-03-05,LinkedIn,L001,S60390,LinkedIn
U1544,2025-03-06,Facebook,F002,S50167,Facebook
U1544,2025-03-07,Facebook,F001,S68701,Facebook
U1544,2025-03-08,TikTok,T001,S91218,TikTok
U1544,2025-03-09,Facebook,F002,S83302,Facebook
U1545,2025-03-06,Google Ads,G001,S78607,Google Ads
U1545,2025-03-07,TikTok,T001,S54460,TikTok
U1546,2025-02-09,Facebook,F002,S96246,Facebook
U1546,2025-02-10,TikTok,T001,S28733,TikTok
U1547,2025-01-30,Google Ads,G001,S15188,Google Ads
