user_id,touch_date,channel,campaign_id,session_id,utm_source,month,day
U1777,2025-02-05,Google Ads,G002,S70839,Google Ads,2,Wednesday
U1777,2025-02-06,Google Ads,G002,S88343,Google Ads,2,Thursday
U1777,2025-02-07,TikTok,T001,S41357,TikTok,2,Friday
U1778,2025-02-28,Facebook,F002,S70011,unknown,2,Friday
U1778,2025-03-01,LinkedIn,L001,S71606,unknown,3,Saturday
U1778,2025-03-02,TikTok,T001,S70719,TikTok,3,Sunday
U1778,2025-03-03,Google Ads,G001,S24026,unknown,3,Monday
U1779,2025-01-29,Facebook,F001,S68031,Facebook,1,Wednesday
U1779,2025-01-30,Facebook,F001,S78232,unknown,1,Thursday
U1779,2025-01-31,Google Ads,G001,S39960,Google Ads,1,Friday
U1779,2025-02-01,LinkedIn,L001,S17910,LinkedIn,2,Saturday
U1780,2025-01-11,Google Ads,G002,S40505,Google Ads,1,Saturday
U1780,2025-01-12,Google Ads,G002,S87257,Google Ads,1,Sunday
U1780,2025-01-13,TikTok,T001,S34151,TikTok,1,Monday
U1781,2025-02-06,Google Ads,G002,S90738,Google Ads,2,Thursday
U1781,2025-02-07,Google Ads,G002,S39873,Google Ads,2,Friday
U1782,2025-02-14,LinkedIn,L001,S16333,LinkedIn,2,Friday
U1782,2025-02-15,TikTok,T001,S21268,TikTok,2,Saturday
U1783,2025-01-01,TikTok,T001,S98306,TikTok,1,Wednesday
U1783,2025-01-02,LinkedIn,L001,S34918,LinkedIn,1,Thursday
U1783,2025-01-03,Facebook,F001,S71762,Facebook,1,Friday
U1783,2025-01-04,Facebook,F002,S88424,Facebook,1,Saturday
U1783,2025-01-05,LinkedIn,L001,S92494,LinkedIn,1,Sunday
U1784,2025-02-21,LinkedIn,L001,S91991,LinkedIn,2,Friday
U1784,2025-02-22,Google Ads,G002,S97412,Google Ads,2,Saturday
U1784,2025-02-23,LinkedIn,L001,S31143,LinkedIn,2,Sunday
U1784,2025-02-24,TikTok,T001,S68726,TikTok,2,Monday
U1785,2025-03-03,Facebook,F002,S26116,Facebook,3,Monday
U1785,2025-03-04,Google Ads,G002,S93203,Google Ads,3,Tuesday
U1785,2025-03-05,TikTok,T001,S57632,TikTok,3,Wednesday
U1785,2025-03-06,Facebook,F001,S70010,Facebook,3,Thursday
U1786,2025-02-13,Google Ads,G001,S31209,unknown,2,Thursday
U1786,2025-02-14,Google Ads,G001,S33086,Google Ads,2,Friday
U1786,2025-02-15,Facebook,F002,S30897,Facebook,2,Saturday
U1786,2025-02-16,TikTok,T001,S88506,TikTok,2,Sunday
U1786,2025-02-17,TikTok,T001,S10255,TikTok,2,Monday
U1787,2025-01-12,TikTok,T001,S45050,TikTok,1,Sunday
U1787,2025-01-13,Google Ads,G001,S35146,Google Ads,1,Monday
U1788,2025-03-05,TikTok,T001,S10591,TikTok,3,Wednesday
U1788,2025-03-06,Facebook,F001,S75883,Facebook,3,Thursday
U1789,2025-02-10,TikTok,T001,S51542,TikTok,2,Monday
U1789,2025-02-11,Facebook,F001,S29422,Facebook,2,Tuesday
U1789,2025-02-12,Facebook,F001,S87922,Facebook,2,Wednesday
U1790,2025-01-30,Facebook,F002,S86695,Facebook,1,Thursday
U1790,2025-01-31,LinkedIn,L001,S86018,LinkedIn,1,Friday
U1790,2025-02-01,Facebook,F001,S24706,Facebook,2,Saturday
U1791,2025-01-12,Google Ads,G002,S95013,Google Ads,1,Sunday
U1791,2025-01-13,TikTok,T001,S56156,TikTok,1,Monday
U1791,2025-01-14,Google Ads,G002,S62076,Google Ads,1,Tuesday
U1791,2025-01-15,Facebook,F002,S18562,Facebook,1,Wednesday
U1792,2025-02-05,Facebook,F002,S33447,Facebook,2,Wednesday
U1792,2025-02-06,TikTok,T001,S64708,TikTok,2,Thursday
U1793,2025-02-11,LinkedIn,L001,S65309,LinkedIn,2,Tuesday
U1793,2025-02-12,LinkedIn,L001,S50581,LinkedIn,2,Wednesday
U1793,2025-02-13,LinkedIn,L001,S35105,LinkedIn,2,Thursday
U1794,2025-02-07,LinkedIn,L001,S12347,LinkedIn,2,Friday
U1794,2025-02-08,LinkedIn,L001,S72170,LinkedIn,2,Saturday
U1794,2025-02-09,TikTok,T001,S91147,TikTok,2,Sunday
U1794,2025-02-10,TikTok,T001,S62136,TikTok,2,Monday
U1795,2025-03-10,TikTok,T001,S26991,TikTok,3,Monday
U1795,2025-03-11,Facebook,F001,S22771,Facebook,3,Tuesday
U1795,2025-03-12,TikTok,T001,S89876,TikTok,3,Wednesday
U1795,2025-03-13,Google Ads,G002,S72668,Google Ads,3,Thursday
U1796,2025-02-23,LinkedIn,L001,S54440,unknown,2,Sunday
U1796,2025-02-24,TikTok,T001,S82219,TikTok,2,Monday
U1796,2025-02-25,Facebook,F001,S49551,Facebook,2,Tuesday
U1796,2025-02-26,LinkedIn,L001,S79358,LinkedIn,2,Wednesday
U1797,2025-03-03,LinkedIn,L001,S13688,LinkedIn,3,Monday
U1797,2025-03-04,TikTok,T001,S19916,TikTok,3,Tuesday
U1797,2025-03-05,TikTok,T001,S47805,TikTok,3,Wednesday
U1797,2025-03-06,Facebook,F002,S84176,Facebook,3,Thursday
U1798,2025-01-07,LinkedIn,L001,S17410,LinkedIn,1,Tuesday
U1798,2025-01-08,LinkedIn,L001,S41159,LinkedIn,1,Wednesday
U1798,2025-01-09,TikTok,T001,S50761,TikTok,1,Thursday
U1798,2025-01-10,LinkedIn,L001,S53663,LinkedIn,1,Friday
U1798,2025-01-11,TikTok,T001,S45367,TikTok,1,Saturday
U1799,2025-02-23,LinkedIn,L001,S61444,LinkedIn,2,Sunday
U1799,2025-02-24,Facebook,F001,S47018,Facebook,2,Monday
U1800,2025-03-21,LinkedIn,L001,S35568,unknown,3,Friday
U1800,2025-03-22,TikTok,T001,S40099,TikTok,3,Saturday
U1800,2025-03-23,Google Ads,G002,S79212,Google Ads,3,Sunday
U1800,2025-03-24,Facebook,F002,S13065,Facebook,3,Monday
U1801,2025-02-16,Google Ads,G002,S91943,Google Ads,2,Sunday
U1801,2025-02-17,LinkedIn,L001,S79803,LinkedIn,2,Monday
U1802,2025-03-12,TikTok,T001,S77021,TikTok,3,Wednesday
U1802,2025-03-13,Facebook,F002,S66892,Facebook,3,Thursday
U1803,2025-02-09,Google Ads,G001,S67600,Google Ads,2,Sunday
U1803,2025-02-10,TikTok,T001,S16487,TikTok,2,Monday
U1803,2025-02-11,Google Ads,G001,S26360,Google Ads,2,Tuesday
U1803,2025-02-12,LinkedIn,L001,S93038,LinkedIn,2,Wednesday
U1803,2025-02-13,Facebook,F002,S70124,Facebook,2,Thursday
U1804,2025-02-28,Facebook,F001,S91301,Facebook,2,Friday
U1804,2025-03-01,TikTok,T001,S51300,TikTok,3,Saturday
U1804,2025-03-02,LinkedIn,L001,S78535,LinkedIn,3,Sunday
U1804,2025-03-03,LinkedIn,L001,S59220,LinkedIn,3,Monday
U1805,2025-02-17,Google Ads,G001,S88946,Google Ads,2,Monday
U1805,2025-02-18,TikTok,T001,S59725,TikTok,2,Tuesday
U1805,2025-02-19,LinkedIn,L001,S72085,LinkedIn,2,Wednesday
U1805,2025-02-20,LinkedIn,L001,S65279,LinkedIn,2,Thursday
U1805,2025-02-21,TikTok,T001,S72979,TikTok,2,Friday
U1806,2025-01-31,Google Ads,G002,S16050,Google Ads,1,Friday
U1806,2025-02-01,Google Ads,G001,S72648,Google Ads,2,Saturday
U1807,2025-02-16,TikTok,T001,S97363,TikTok,2,Sunday
U1807,2025-02-17,Google Ads,G002,S57968,Google Ads,2,Monday
U1807,2025-02-18,TikTok,T001,S65781,TikTok,2,Tuesday
U1808,2025-01-07,TikTok,T001,S35651,TikTok,1,Tuesday
U1808,2025-01-08,LinkedIn,L001,S48108,LinkedIn,1,Wednesday
U1808,2025-01-09,TikTok,T001,S13932,TikTok,1,Thursday
U1809,2025-02-18,Google Ads,G001,S82683,Google Ads,2,Tuesday
U1809,2025-02-19,TikTok,T001,S82254,unknown,2,Wednesday
U1810,2025-01-27,LinkedIn,L001,S75587,LinkedIn,1,Monday
U1810,2025-01-28,LinkedIn,L001,S32072,LinkedIn,1,Tuesday
U1810,2025-01-29,TikTok,T001,S82746,TikTok,1,Wednesday
U1810,2025-01-30,LinkedIn,L001,S40916,unknown,1,Thursday
U1810,2025-01-31,Google Ads,G001,S33259,Google Ads,1,Friday
U1811,2025-02-10,Facebook,F002,S48893,Facebook,2,Monday
U1811,2025-02-11,LinkedIn,L001,S36309,LinkedIn,2,Tuesday
U1811,2025-02-12,LinkedIn,L001,S79000,LinkedIn,2,Wednesday
U1811,2025-02-13,TikTok,T001,S39265,TikTok,2,Thursday
U1811,2025-02-14,LinkedIn,L001,S94579,LinkedIn,2,Friday
U1812,2025-02-18,Google Ads,G001,S37425,Google Ads,2,Tuesday
U1812,2025-02-19,Google Ads,G001,S15806,Google Ads,2,Wednesday
U1812,2025-02-20,LinkedIn,L001,S85010,LinkedIn,2,Thursday
U1812,2025-02-21,Facebook,F002,S85706,Facebook,2,Friday
U1812,2025-02-22,Google Ads,G001,S35792,Google Ads,2,Saturday
U1813,2025-01-17,Facebook,F001,S91588,Facebook,1,Friday
U1813,2025-01-18,LinkedIn,L001,S20567,LinkedIn,1,Saturday
U1814,2025-03-05,Facebook,F001,S14791,unknown,3,Wednesday
U1814,2025-03-06,Google Ads,G002,S54078,Google Ads,3,Thursday
U1814,2025-03-07,LinkedIn,L001,S60945,LinkedIn,3,Friday
U1814,2025-03-08,Facebook,F001,S15703,Facebook,3,Saturday
U1814,2025-03-09,Facebook,F002,S37676,Facebook,3,Sunday
U1815,2025-02-15,Google Ads,G001,S39802,Google Ads,2,Saturday
U1815,2025-02-16,TikTok,T001,S75169,TikTok,2,Sunday
U1815,2025-02-17,TikTok,T001,S92015,TikTok,2,Monday
U1815,2025-02-18,Google Ads,G001,S69622,Google Ads,2,Tuesday
U1816,2025-01-19,Facebook,F001,S34028,Facebook,1,Sunday
U1816,2025-01-20,Google Ads,G002,S46845,Google Ads,1,Monday
U1816,2025-01-21,LinkedIn,L001,S53714,LinkedIn,1,Tuesday
U1816,2025-01-22,LinkedIn,L001,S35230,LinkedIn,1,Wednesday
U1816,2025-01-23,LinkedIn,L001,S51722,LinkedIn,1,Thursday
U1817,2025-03-18,TikTok,T001,S97052,TikTok,3,Tuesday
U1817,2025-03-19,Google Ads,G001,S15239,Google Ads,3,Wednesday
U1817,2025-03-20,Google Ads,G002,S37195,Google Ads,3,Thursday
U1817,2025-03-21,Facebook,F002,S44674,Facebook,3,Friday
U1817,2025-03-22,Facebook,F002,S41969,Facebook,3,Saturday
U1818,2025-01-25,Google Ads,G002,S69254,Google Ads,1,Saturday
U1818,2025-01-26,Facebook,F002,S43826,Facebook,1,Sunday
U1818,2025-01-27,LinkedIn,L001,S60100,LinkedIn,1,Monday
U1819,2025-01-08,Facebook,F002,S48428,unknown,1,Wednesday
U1819,2025-01-09,LinkedIn,L001,S12093,LinkedIn,1,Thursday
U1819,2025-01-10,LinkedIn,L001,S42009,LinkedIn,1,Friday
U1819,2025-01-11,LinkedIn,L001,S26705,LinkedIn,1,Saturday
U1819,2025-01-12,LinkedIn,L001,S22239,unknown,1,Sunday
U1820,2025-03-15,LinkedIn,L001,S25003,LinkedIn,3,Saturday
U1820,2025-03-16,LinkedIn,L001,S15674,LinkedIn,3,Sunday
U1820,2025-03-17,LinkedIn,L001,S39072,LinkedIn,3,Monday
U1820,2025-03-18,Facebook,F002,S54291,Facebook,3,Tuesday
U1821,2025-02-08,Facebook,F001,S94263,Facebook,2,Saturday
U1821,2025-02-09,Google Ads,G002,S27563,unknown,2,Sunday
U1821,2025-02-10,Facebook,F002,S54610,Facebook,2,Monday
U1822,2025-03-13,TikTok,T001,S68715,TikTok,3,Thursday
U1822,2025-03-14,Google Ads,G002,S73589,Google Ads,3,Friday
U1822,2025-03-15,Google Ads,G001,S11626,Google Ads,3,Saturday
U1822,2025-03-16,TikTok,T001,S82413,TikTok,3,Sunday
U1823,2025-02-09,Google Ads,G002,S19465,Google Ads,2,Sunday
U1823,2025-02-10,TikTok,T001,S96889,TikTok,2,Monday
U1823,2025-02-11,LinkedIn,L001,S56624,LinkedIn,2,Tuesday
U1823,2025-02-12,TikTok,T001,S89012,TikTok,2,Wednesday
U1824,2025-02-05,Google Ads,G002,S27182,Google Ads,2,Wednesday
U1824,2025-02-06,TikTok,T001,S29659,TikTok,2,Thursday
U1824,2025-02-07,TikTok,T001,S20360,TikTok,2,Friday
U1824,2025-02-08,Google Ads,G002,S13065,Google Ads,2,Saturday
U1824,2025-02-09,TikTok,T001,S43370,TikTok,2,Sunday
U1825,2025-03-15,TikTok,T001,S44579,TikTok,3,Saturday
U1825,2025-03-16,TikTok,T001,S88413,TikTok,3,Sunday
U1825,2025-03-17,TikTok,T001,S63767,TikTok,3,Monday
U1825,2025-03-18,Google Ads,G001,S59954,Google Ads,3,Tuesday
U1825,2025-03-19,LinkedIn,L001,S35102,LinkedIn,3,Wednesday
U1826,2025-03-02,LinkedIn,L001,S12552,unknown,3,Sunday
U1826,2025-03-03,TikTok,T001,S55380,TikTok,3,Monday
U1826,2025-03-04,LinkedIn,L001,S55028,LinkedIn,3,Tuesday
U1827,2025-03-19,TikTok,T001,S23769,TikTok,3,Wednesday
U1827,2025-03-20,LinkedIn,L001,S72142,LinkedIn,3,Thursday
U1827,2025-03-21,Google Ads,G002,S88382,Google Ads,3,Friday
U1827,2025-03-22,Facebook,F001,S23470,Facebook,3,Saturday
U1827,2025-03-23,Google Ads,G002,S16805,Google Ads,3,Sunday
U1828,2025-01-01,Google Ads,G001,S62104,Google Ads,1,Wednesday
U1828,2025-01-02,Google Ads,G001,S16630,Google Ads,1,Thursday
U1829,2025-02-23,Facebook,F002,S52244,Facebook,2,Sunday
U1829,2025-02-24,Google Ads,G002,S58043,Google Ads,2,Monday
U1829,2025-02-25,LinkedIn,L001,S51011,LinkedIn,2,Tuesday
U1829,2025-02-26,TikTok,T001,S59004,TikTok,2,Wednesday
U1830,2025-01-19,LinkedIn,L001,S11652,LinkedIn,1,Sunday
U1830,2025-01-20,Facebook,F001,S13810,Facebook,1,Monday
U1831,2025-02-27,Google Ads,G002,S88047,unknown,2,Thursday
U1831,2025-02-28,TikTok,T001,S73087,TikTok,2,Friday
U1831,2025-03-01,TikTok,T001,S93456,TikTok,3,Saturday
U1831,2025-03-02,Facebook,F001,S30229,Facebook,3,Sunday
U1831,2025-03-03,TikTok,T001,S36997,TikTok,3,Monday
U1832,2025-03-13,TikTok,T001,S69405,TikTok,3,Thursday
U1832,2025-03-14,Google Ads,G001,S82571,unknown,3,Friday
U1832,2025-03-15,TikTok,T001,S31071,TikTok,3,Saturday
U1833,2025-01-27,Facebook,F002,S64816,Facebook,1,Monday
U1833,2025-01-28,TikTok,T001,S23731,TikTok,1,Tuesday
U1833,2025-01-29,LinkedIn,L001,S57042,LinkedIn,1,Wednesday
U1833,2025-01-30,LinkedIn,L001,S36325,LinkedIn,1,Thursday
U1834,2025-02-23,Facebook,F002,S72751,Facebook,2,Sunday
U1834,2025-02-24,Google Ads,G001,S85060,Google Ads,2,Monday
U1834,2025-02-25,TikTok,T001,S96711,unknown,2,Tuesday
U1835,2025-02-07,Facebook,F002,S54134,Facebook,2,Friday
U1835,2025-02-08,TikTok,T001,S11949,TikTok,2,Saturday
U1835,2025-02-09,Google Ads,G001,S54387,Google Ads,2,Sunday
U1835,2025-02-10,Facebook,F001,S11919,Facebook,2,Monday
U1836,2025-01-18,Google Ads,G001,S24456,Google Ads,1,Saturday
U1836,2025-01-19,TikTok,T001,S47924,unknown,1,Sunday
U1836,2025-01-20,Google Ads,G002,S21920,Google Ads,1,Monday
U1836,2025-01-21,Google Ads,G002,S81725,Google Ads,1,Tuesday
U1836,2025-01-22,TikTok,T001,S40226,TikTok,1,Wednesday
U1837,2025-02-15,Google Ads,G002,S80375,Google Ads,2,Saturday
U1837,2025-02-16,Facebook,F002,S40666,Facebook,2,Sunday
U1837,2025-02-17,Facebook,F001,S34578,Facebook,2,Monday
U1837,2025-02-18,TikTok,T001,S82534,TikTok,2,Tuesday
U1838,2025-02-04,LinkedIn,L001,S22974,LinkedIn,2,Tuesday
U1838,2025-02-05,Facebook,F001,S80202,Facebook,2,Wednesday
U1838,2025-02-06,LinkedIn,L001,S65598,LinkedIn,2,Thursday
U1839,2025-01-13,Facebook,F001,S40552,Facebook,1,Monday
U1839,2025-01-14,Google Ads,G001,S44831,Google Ads,1,Tuesday
U1839,2025-01-15,TikTok,T001,S84469,TikTok,1,Wednesday
U1839,2025-01-16,Facebook,F002,S25619,Facebook,1,Thursday
U1840,2025-03-05,TikTok,T001,S18798,TikTok,3,Wednesday
U1840,2025-03-06,TikTok,T001,S31182,TikTok,3,Thursday
U1840,2025-03-07,Google Ads,G002,S97638,Google Ads,3,Friday
U1840,2025-03-08,Google Ads,G001,S74385,Google Ads,3,Saturday
U1840,2025-03-09,Google Ads,G002,S32099,Google Ads,3,Sunday
U1841,2025-02-17,LinkedIn,L001,S53147,LinkedIn,2,Monday
U1841,2025-02-18,Google Ads,G002,S86215,Google Ads,2,Tuesday
U1841,2025-02-19,Facebook,F002,S22391,Facebook,2,Wednesday
U1842,2025-03-02,TikTok,T001,S52923,TikTok,3,Sunday
U1842,2025-03-03,TikTok,T001,S95818,TikTok,3,Monday
U1842,2025-03-04,Google Ads,G001,S18176,Google Ads,3,Tuesday
U1843,2025-01-14,Facebook,F001,S54859,Facebook,1,Tuesday
U1843,2025-01-15,LinkedIn,L001,S30323,LinkedIn,1,Wednesday
U1843,2025-01-16,LinkedIn,L001,S49807,LinkedIn,1,Thursday
U1844,2025-02-21,TikTok,T001,S18711,unknown,2,Friday
U1844,2025-02-22,TikTok,T001,S96478,TikTok,2,Saturday
U1844,2025-02-23,TikTok,T001,S13093,TikTok,2,Sunday
U1845,2025-02-09,Google Ads,G001,S23280,Google Ads,2,Sunday
U1845,2025-02-10,TikTok,T001,S70695,TikTok,2,Monday
U1845,2025-02-11,Facebook,F001,S48057,Facebook,2,Tuesday
U1845,2025-02-12,Facebook,F001,S17145,Facebook,2,Wednesday
U1846,2025-01-15,LinkedIn,L001,S86025,LinkedIn,1,Wednesday
U1846,2025-01-16,Google Ads,G001,S77696,Google Ads,1,Thursday
U1846,2025-01-17,Google Ads,G001,S95669,Google Ads,1,Friday
U1846,2025-01-18,Facebook,F001,S67923,Facebook,1,Saturday
U1847,2025-01-15,Google Ads,G002,S39203,unknown,1,Wednesday
U1847,2025-01-16,Google Ads,G001,S65547,Google Ads,1,Thursday
U1848,2025-03-18,LinkedIn,L001,S85948,LinkedIn,3,Tuesday
U1848,2025-03-19,LinkedIn,L001,S93529,LinkedIn,3,Wednesday
U1848,2025-03-20,LinkedIn,L001,S74523,LinkedIn,3,Thursday
U1849,2025-03-19,LinkedIn,L001,S50308,LinkedIn,3,Wednesday
U1849,2025-03-20,Google Ads,G001,S63938,Google Ads,3,Thursday
U1849,2025-03-21,TikTok,T001,S33382,TikTok,3,Friday
U1849,2025-03-22,TikTok,T001,S37467,TikTok,3,Saturday
U1849,2025-03-23,Google Ads,G001,S71836,Google Ads,3,Sunday
U1850,2025-02-27,TikTok,T001,S11614,TikTok,2,Thursday
U1850,2025-02-28,TikTok,T001,S66440,TikTok,2,Friday
U1850,2025-03-01,LinkedIn,L001,S59648,LinkedIn,3,Saturday
U1850,2025-03-02,Google Ads,G002,S39764,Google Ads,3,Sunday
U1850,2025-03-03,LinkedIn,L001,S67207,LinkedIn,3,Monday
U1851,2025-01-17,Google Ads,G001,S47132,unknown,1,Friday
U1851,2025-01-18,Facebook,F001,S14960,Facebook,1,Saturday
U1851,2025-01-19,Facebook,F002,S32578,Facebook,1,Sunday
U1852,2025-02-20,TikTok,T001,S26979,TikTok,2,Thursday
U1852,2025-02-21,LinkedIn,L001,S10056,LinkedIn,2,Friday
U1852,2025-02-22,Facebook,F002,S66381,Facebook,2,Saturday
U1852,2025-02-23,LinkedIn,L001,S76483,LinkedIn,2,Sunday
U1853,2025-01-26,Facebook,F001,S81187,Facebook,1,Sunday
U1853,2025-01-27,Facebook,F001,S28677,Facebook,1,Monday
U1853,2025-01-28,Google Ads,G002,S80153,Google Ads,1,Tuesday
U1854,2025-01-30,TikTok,T001,S59323,TikTok,1,Thursday
U1854,2025-01-31,Google Ads,G001,S40164,Google Ads,1,Friday
U1855,2025-01-26,Facebook,F002,S46534,Facebook,1,Sunday
U1855,2025-01-27,LinkedIn,L001,S35037,unknown,1,Monday
U1855,2025-01-28,TikTok,T001,S18272,TikTok,1,Tuesday
U1856,2025-01-18,TikTok,T001,S83277,TikTok,1,Saturday
U1856,2025-01-19,Facebook,F001,S77470,Facebook,1,Sunday
U1857,2025-03-05,LinkedIn,L001,S81695,LinkedIn,3,Wednesday
U1857,2025-03-06,TikTok,T001,S55761,TikTok,3,Thursday
U1858,2025-01-13,TikTok,T001,S31256,unknown,1,Monday
U1858,2025-01-14,LinkedIn,L001,S15594,LinkedIn,1,Tuesday
U1858,2025-01-15,Google Ads,G001,S26191,Google Ads,1,Wednesday
U1859,2025-03-12,Facebook,F002,S56798,Facebook,3,Wednesday
U1859,2025-03-13,LinkedIn,L001,S73116,LinkedIn,3,Thursday
U1859,2025-03-14,LinkedIn,L001,S22204,LinkedIn,3,Friday
U1859,2025-03-15,Facebook,F001,S43593,Facebook,3,Saturday
U1859,2025-03-16,Google Ads,G001,S63365,Google Ads,3,Sunday
U1860,2025-03-01,TikTok,T001,S58791,unknown,3,Saturday
U1860,2025-03-02,TikTok,T001,S13465,unknown,3,Sunday
U1861,2025-03-01,Google Ads,G001,S72613,Google Ads,3,Saturday
U1861,2025-03-02,TikTok,T001,S92501,TikTok,3,Sunday
U1861,2025-03-03,TikTok,T001,S56246,TikTok,3,Monday
U1861,2025-03-04,Facebook,F001,S24849,Facebook,3,Tuesday
U1861,2025-03-05,TikTok,T001,S62800,TikTok,3,Wednesday
U1862,2025-03-10,Google Ads,G001,S41153,Google Ads,3,Monday
U1862,2025-03-11,Google Ads,G002,S29394,Google Ads,3,Tuesday
U1862,2025-03-12,TikTok,T001,S44607,TikTok,3,Wednesday
U1863,2025-03-03,TikTok,T001,S97687,TikTok,3,Monday
U1863,2025-03-04,LinkedIn,L001,S13841,LinkedIn,3,Tuesday
U1863,2025-03-05,Google Ads,G002,S81596,Google Ads,3,Wednesday
U1863,2025-03-06,TikTok,T001,S14300,TikTok,3,Thursday
U1863,2025-03-07,LinkedIn,L001,S46282,LinkedIn,3,Friday
U1864,2025-02-24,TikTok,T001,S38804,TikTok,2,Monday
U1864,2025-02-25,TikTok,T001,S20547,TikTok,2,Tuesday
U1864,2025-02-26,Facebook,F002,S73146,Facebook,2,Wednesday
U1865,2025-02-24,Facebook,F002,S70817,Facebook,2,Monday
U1865,2025-02-25,TikTok,T001,S45577,TikTok,2,Tuesday
U1865,2025-02-26,Facebook,F001,S59684,unknown,2,Wednesday
U1866,2025-01-03,TikTok,T001,S68596,TikTok,1,Friday
U1866,2025-01-04,Google Ads,G002,S65152,Google Ads,1,Saturday
U1866,2025-01-05,Facebook,F002,S82467,Facebook,1,Sunday
U1866,2025-01-06,Google Ads,G002,S38490,Google Ads,1,Monday
U1866,2025-01-07,Google Ads,G002,S85992,Google Ads,1,Tuesday
U1867,2025-02-06,Facebook,F001,S30754,Facebook,2,Thursday
U1867,2025-02-07,Facebook,F002,S97081,Facebook,2,Friday
U1868,2025-03-13,Google Ads,G001,S30102,Google Ads,3,Thursday
U1868,2025-03-14,Facebook,F001,S64333,unknown,3,Friday
U1869,2025-01-17,Google Ads,G002,S85481,Google Ads,1,Friday
U1869,2025-01-18,LinkedIn,L001,S79767,LinkedIn,1,Saturday
U1869,2025-01-19,Google Ads,G002,S85166,unknown,1,Sunday
U1869,2025-01-20,Google Ads,G002,S43719,Google Ads,1,Monday
U1870,2025-01-09,Facebook,F002,S46776,Facebook,1,Thursday
U1870,2025-01-10,Google Ads,G001,S98110,Google Ads,1,Friday
U1870,2025-01-11,TikTok,T001,S99779,unknown,1,Saturday
U1871,2025-01-28,Google Ads,G002,S71687,Google Ads,1,Tuesday
U1871,2025-01-29,TikTok,T001,S93778,TikTok,1,Wednesday
U1871,2025-01-30,Facebook,F001,S59294,Facebook,1,Thursday
U1872,2025-02-05,Facebook,F002,S76178,Facebook,2,Wednesday
U1872,2025-02-06,Google Ads,G001,S62802,Google Ads,2,Thursday
U1872,2025-02-07,Facebook,F002,S56539,Facebook,2,Friday
U1872,2025-02-08,Facebook,F001,S65200,Facebook,2,Saturday
U1873,2025-02-20,TikTok,T001,S37621,TikTok,2,Thursday
U1873,2025-02-21,TikTok,T001,S74325,TikTok,2,Friday
U1874,2025-02-23,Google Ads,G002,S24690,Google Ads,2,Sunday
U1874,2025-02-24,TikTok,T001,S96839,TikTok,2,Monday
U1874,2025-02-25,TikTok,T001,S66234,TikTok,2,Tuesday
U1874,2025-02-26,TikTok,T001,S21519,TikTok,2,Wednesday
U1874,2025-02-27,TikTok,T001,S51368,TikTok,2,Thursday
U1875,2025-01-03,LinkedIn,L001,S83366,LinkedIn,1,Friday
U1875,2025-01-04,TikTok,T001,S16615,unknown,1,Saturday
U1875,2025-01-05,LinkedIn,L001,S33434,LinkedIn,1,Sunday
U1876,2025-01-27,Google Ads,G002,S57445,Google Ads,1,Monday
U1876,2025-01-28,LinkedIn,L001,S58621,LinkedIn,1,Tuesday
U1876,2025-01-29,Facebook,F001,S47997,Facebook,1,Wednesday
U1876,2025-01-30,Google Ads,G001,S38391,Google Ads,1,Thursday
U1876,2025-01-31,TikTok,T001,S12526,TikTok,1,Friday
U1877,2025-01-29,LinkedIn,L001,S82793,LinkedIn,1,Wednesday
U1877,2025-01-30,TikTok,T001,S87338,TikTok,1,Thursday
U1877,2025-01-31,Google Ads,G002,S89062,Google Ads,1,Friday
U1877,2025-02-01,Google Ads,G001,S74265,Google Ads,2,Saturday
U1878,2025-03-21,Google Ads,G002,S32191,Google Ads,3,Friday
U1878,2025-03-22,Google Ads,G001,S72513,Google Ads,3,Saturday
U1878,2025-03-23,Facebook,F002,S45198,Facebook,3,Sunday
U1878,2025-03-24,TikTok,T001,S88692,TikTok,3,Monday
U1879,2025-01-04,TikTok,T001,S28704,TikTok,1,Saturday
U1879,2025-01-05,LinkedIn,L001,S83551,LinkedIn,1,Sunday
U1879,2025-01-06,Google Ads,G002,S75263,Google Ads,1,Monday
U1879,2025-01-07,Facebook,F001,S61432,Facebook,1,Tuesday
U1879,2025-01-08,TikTok,T001,S97043,TikTok,1,Wednesday
U1880,2025-02-25,Facebook,F001,S65692,Facebook,2,Tuesday
U1880,2025-02-26,Facebook,F001,S54308,Facebook,2,Wednesday
U1880,2025-02-27,TikTok,T001,S40788,TikTok,2,Thursday
U1880,2025-02-28,Google Ads,G002,S43071,Google Ads,2,Friday
U1880,2025-03-01,TikTok,T001,S83251,TikTok,3,Saturday
U1881,2025-01-31,Google Ads,G001,S88948,Google Ads,1,Friday
U1881,2025-02-01,Facebook,F002,S12369,Facebook,2,Saturday
U1882,2025-01-22,Google Ads,G001,S28047,Google Ads,1,Wednesday
U1882,2025-01-23,Google Ads,G002,S65808,Google Ads,1,Thursday
U1882,2025-01-24,Google Ads,G002,S84420,Google Ads,1,Friday
U1882,2025-01-25,LinkedIn,L001,S76896,LinkedIn,1,Saturday
U1882,2025-01-26,TikTok,T001,S84266,TikTok,1,Sunday
U1883,2025-01-18,LinkedIn,L001,S67153,LinkedIn,1,Saturday
U1883,2025-01-19,Google Ads,G002,S51552,Google Ads,1,Sunday
U1883,2025-01-20,TikTok,T001,S81942,TikTok,1,Monday
