user_id,channel,revenue,total_touches,attribution_credit,spend
U1647,Facebook,,2,,253653
U1647,Facebook,,2,,253653
U1648,TikTok,,6,,136139
U1648,Facebook,,6,,255518
U1648,LinkedIn,,6,,135832
U1648,Google Ads,,6,,247384
U1648,Google Ads,,6,,247384
U1648,Facebook,,6,,255518
U1649,LinkedIn,,2,,271664
U1649,LinkedIn,,2,,271664
U1650,LinkedIn,,4,,271664
U1650,Facebook,,4,,253653
U1650,LinkedIn,,4,,271664
U1650,Facebook,,4,,253653
U1651,LinkedIn,,5,,271664
U1651,Google Ads,,5,,247384
U1651,Facebook,,5,,127759
U1651,Google Ads,,5,,247384
U1651,LinkedIn,,5,,271664
U1652,Facebook,898.0,5,179.6,255518
U1652,LinkedIn,898.0,5,179.6,271664
U1652,Facebook,898.0,5,179.6,255518
U1652,Google Ads,898.0,5,179.6,123692
U1652,LinkedIn,898.0,5,179.6,271664
U1653,LinkedIn,270.0,2,135.0,271664
U1653,LinkedIn,270.0,2,135.0,271664
U1654,Facebook,341.0,5,68.2,127759
U1654,LinkedIn,341.0,5,68.2,407496
U1654,LinkedIn,341.0,5,68.2,407496
U1654,Google Ads,341.0,5,68.2,116093
U1654,LinkedIn,341.0,5,68.2,407496
U1655,Google Ads,,5,,247384
U1655,LinkedIn,,5,,271664
U1655,TikTok,,5,,136139
U1655,LinkedIn,,5,,271664
U1655,Google Ads,,5,,247384
U1656,Facebook,169.0,3,56.333333333333336,253653
U1656,Facebook,169.0,3,56.333333333333336,253653
U1656,TikTok,169.0,3,56.333333333333336,136139
U1657,Google Ads,,4,,355878
U1657,Google Ads,,4,,355878
U1657,Facebook,,4,,125894
U1657,Google Ads,,4,,355878
U1658,Facebook,,4,,381412
U1658,Facebook,,4,,381412
U1658,Facebook,,4,,381412
U1658,TikTok,,4,,136139
U1659,LinkedIn,787.0,4,196.75,135832
U1659,Facebook,787.0,4,196.75,251788
U1659,Google Ads,787.0,4,196.75,123692
U1659,Facebook,787.0,4,196.75,251788
U1660,TikTok,,2,,136139
U1660,Facebook,,2,,125894
U1661,Google Ads,,5,,239785
U1661,TikTok,,5,,272278
U1661,LinkedIn,,5,,135832
U1661,Google Ads,,5,,239785
U1661,TikTok,,5,,272278
U1662,LinkedIn,,5,,135832
U1662,Facebook,,5,,253653
U1662,Facebook,,5,,253653
U1662,TikTok,,5,,272278
U1662,TikTok,,5,,272278
U1663,TikTok,,3,,136139
U1663,Facebook,,3,,125894
U1663,LinkedIn,,3,,135832
U1664,TikTok,,5,,272278
U1664,Google Ads,,5,,247384
U1664,TikTok,,5,,272278
U1664,LinkedIn,,5,,135832
U1664,Google Ads,,5,,247384
U1665,Facebook,75.0,3,25.0,253653
U1665,LinkedIn,75.0,3,25.0,135832
U1665,Facebook,75.0,3,25.0,253653
U1666,Google Ads,,4,,232186
U1666,Google Ads,,4,,232186
U1666,Facebook,,4,,253653
U1666,Facebook,,4,,253653
U1667,LinkedIn,467.0,5,93.4,271664
U1667,TikTok,467.0,5,93.4,272278
U1667,LinkedIn,467.0,5,93.4,271664
U1667,TikTok,467.0,5,93.4,272278
U1667,Facebook,467.0,5,93.4,127759
U1668,Google Ads,,2,,123692
U1668,LinkedIn,,2,,135832
U1669,LinkedIn,,5,,271664
U1669,LinkedIn,,5,,271664
U1669,Google Ads,,5,,123692
U1669,TikTok,,5,,272278
U1669,TikTok,,5,,272278
U1670,Facebook,,2,,251788
U1670,Facebook,,2,,251788
U1671,LinkedIn,785.0,3,261.6666666666667,271664
U1671,Facebook,785.0,3,261.6666666666667,125894
U1671,LinkedIn,785.0,3,261.6666666666667,271664
U1672,LinkedIn,,2,,271664
U1672,LinkedIn,,2,,271664
U1673,Facebook,915.0,4,228.75,253653
U1673,Facebook,915.0,4,228.75,253653
U1673,LinkedIn,915.0,4,228.75,271664
U1673,LinkedIn,915.0,4,228.75,271664
U1674,Google Ads,,3,,363477
U1674,Google Ads,,3,,363477
U1674,Google Ads,,3,,363477
U1675,Google Ads,,5,,464372
U1675,Facebook,,5,,127759
U1675,Google Ads,,5,,464372
U1675,Google Ads,,5,,464372
U1675,Google Ads,,5,,464372
U1676,Facebook,,2,,127759
U1676,LinkedIn,,2,,135832
U1677,Facebook,127.0,4,31.75,127759
U1677,LinkedIn,127.0,4,31.75,271664
U1677,TikTok,127.0,4,31.75,136139
U1677,LinkedIn,127.0,4,31.75,271664
U1678,Facebook,,3,,125894
U1678,TikTok,,3,,136139
U1678,LinkedIn,,3,,135832
U1679,Facebook,,3,,255518
U1679,LinkedIn,,3,,135832
U1679,Facebook,,3,,255518
U1680,TikTok,,3,,272278
U1680,TikTok,,3,,272278
U1680,Facebook,,3,,125894
U1681,Facebook,,4,,251788
U1681,Facebook,,4,,251788
U1681,LinkedIn,,4,,135832
U1681,Google Ads,,4,,123692
U1682,Google Ads,,2,,239785
U1682,Google Ads,,2,,239785
U1683,Google Ads,,3,,123692
U1683,TikTok,,3,,272278
U1683,TikTok,,3,,272278
U1684,Facebook,271.0,4,67.75,253653
U1684,Facebook,271.0,4,67.75,253653
U1684,LinkedIn,271.0,4,67.75,135832
U1684,Google Ads,271.0,4,67.75,123692
U1685,Facebook,301.0,2,150.5,127759
U1685,LinkedIn,301.0,2,150.5,135832
U1686,Google Ads,,3,,123692
U1686,Facebook,,3,,125894
U1686,LinkedIn,,3,,135832
U1687,TikTok,,2,,272278
U1687,TikTok,,2,,272278
U1688,Facebook,,4,,253653
U1688,LinkedIn,,4,,135832
U1688,Facebook,,4,,253653
U1688,Google Ads,,4,,123692
U1689,Google Ads,,5,,123692
U1689,Facebook,,5,,125894
U1689,TikTok,,5,,408417
U1689,TikTok,,5,,408417
U1689,TikTok,,5,,408417
U1690,Facebook,606.0,5,121.2,127759
U1690,Google Ads,606.0,5,121.2,239785
U1690,LinkedIn,606.0,5,121.2,271664
U1690,LinkedIn,606.0,5,121.2,271664
U1690,Google Ads,606.0,5,121.2,239785
U1691,Facebook,,2,,255518
U1691,Facebook,,2,,255518
U1692,TikTok,135.0,5,27.0,136139
U1692,Facebook,135.0,5,27.0,127759
U1692,Google Ads,135.0,5,27.0,232186
U1692,LinkedIn,135.0,5,27.0,135832
U1692,Google Ads,135.0,5,27.0,232186
U1693,Facebook,,5,,255518
U1693,LinkedIn,,5,,407496
U1693,LinkedIn,,5,,407496
U1693,Facebook,,5,,255518
U1693,LinkedIn,,5,,407496
U1694,LinkedIn,,4,,271664
U1694,TikTok,,4,,272278
U1694,LinkedIn,,4,,271664
U1694,TikTok,,4,,272278
U1695,TikTok,,4,,136139
U1695,Facebook,,4,,127759
U1695,LinkedIn,,4,,271664
U1695,LinkedIn,,4,,271664
U1696,LinkedIn,614.0,4,153.5,135832
U1696,Google Ads,614.0,4,153.5,239785
U1696,Google Ads,614.0,4,153.5,239785
U1696,Facebook,614.0,4,153.5,127759
U1697,Google Ads,,4,,116093
U1697,Facebook,,4,,125894
U1697,TikTok,,4,,136139
U1697,LinkedIn,,4,,135832
U1698,Facebook,101.0,5,20.2,377682
U1698,Facebook,101.0,5,20.2,377682
U1698,TikTok,101.0,5,20.2,136139
U1698,Facebook,101.0,5,20.2,377682
U1698,LinkedIn,101.0,5,20.2,135832
U1699,LinkedIn,,2,,135832
U1699,Facebook,,2,,125894
U1700,LinkedIn,67.0,2,33.5,135832
U1700,Facebook,67.0,2,33.5,125894
U1701,Google Ads,,2,,123692
U1701,LinkedIn,,2,,135832
U1702,Facebook,,5,,379547
U1702,Facebook,,5,,379547
U1702,Google Ads,,5,,116093
U1702,TikTok,,5,,136139
U1702,Facebook,,5,,379547
U1703,Google Ads,,3,,123692
U1703,Facebook,,3,,125894
U1703,TikTok,,3,,136139
U1704,LinkedIn,,5,,135832
U1704,Google Ads,,5,,355878
U1704,Facebook,,5,,125894
U1704,Google Ads,,5,,355878
U1704,Google Ads,,5,,355878
U1705,Facebook,,4,,125894
U1705,TikTok,,4,,272278
U1705,TikTok,,4,,272278
U1705,Google Ads,,4,,116093
U1706,Google Ads,,5,,355878
U1706,Facebook,,5,,255518
U1706,Facebook,,5,,255518
U1706,Google Ads,,5,,355878
U1706,Google Ads,,5,,355878
U1707,TikTok,,5,,408417
U1707,LinkedIn,,5,,135832
U1707,TikTok,,5,,408417
U1707,Facebook,,5,,127759
U1707,TikTok,,5,,408417
U1708,TikTok,,5,,272278
U1708,TikTok,,5,,272278
U1708,LinkedIn,,5,,271664
U1708,Google Ads,,5,,123692
U1708,LinkedIn,,5,,271664
U1709,TikTok,727.0,2,363.5,136139
U1709,Google Ads,727.0,2,363.5,116093
U1710,TikTok,,2,,136139
U1710,Google Ads,,2,,116093
U1711,Facebook,,4,,253653
U1711,Facebook,,4,,253653
U1711,LinkedIn,,4,,135832
U1711,TikTok,,4,,136139
U1712,LinkedIn,186.0,4,46.5,135832
U1712,Facebook,186.0,4,46.5,125894
U1712,TikTok,186.0,4,46.5,136139
U1712,Google Ads,186.0,4,46.5,123692
U1713,LinkedIn,,2,,135832
U1713,Facebook,,2,,127759
U1714,Google Ads,,3,,239785
U1714,TikTok,,3,,136139
U1714,Google Ads,,3,,239785
U1715,LinkedIn,,2,,135832
U1715,Google Ads,,2,,123692
U1716,Facebook,,5,,255518
U1716,TikTok,,5,,136139
U1716,Facebook,,5,,255518
U1716,LinkedIn,,5,,135832
U1716,Google Ads,,5,,123692
U1717,LinkedIn,,4,,271664
U1717,LinkedIn,,4,,271664
U1717,Google Ads,,4,,247384
U1717,Google Ads,,4,,247384
U1718,Google Ads,,4,,239785
U1718,LinkedIn,,4,,135832
U1718,Facebook,,4,,127759
U1718,Google Ads,,4,,239785
U1719,TikTok,998.0,4,249.5,136139
U1719,LinkedIn,998.0,4,249.5,271664
U1719,Google Ads,998.0,4,249.5,123692
U1719,LinkedIn,998.0,4,249.5,271664
U1720,LinkedIn,,2,,135832
U1720,TikTok,,2,,136139
U1721,Google Ads,,2,,116093
U1721,Facebook,,2,,127759
U1722,Facebook,,4,,127759
U1722,LinkedIn,,4,,135832
U1722,TikTok,,4,,272278
U1722,TikTok,,4,,272278
U1723,Facebook,,4,,127759
U1723,LinkedIn,,4,,135832
U1723,Google Ads,,4,,247384
U1723,Google Ads,,4,,247384
U1724,LinkedIn,509.0,4,127.25,135832
U1724,TikTok,509.0,4,127.25,136139
U1724,Facebook,509.0,4,127.25,253653
U1724,Facebook,509.0,4,127.25,253653
U1725,TikTok,,3,,136139
U1725,Facebook,,3,,251788
U1725,Facebook,,3,,251788
U1726,Facebook,365.0,5,73.0,253653
U1726,TikTok,365.0,5,73.0,136139
U1726,LinkedIn,365.0,5,73.0,135832
U1726,Facebook,365.0,5,73.0,253653
U1726,Google Ads,365.0,5,73.0,123692
U1727,TikTok,,4,,272278
U1727,Google Ads,,4,,232186
U1727,TikTok,,4,,272278
U1727,Google Ads,,4,,232186
U1728,Facebook,,3,,251788
U1728,Facebook,,3,,251788
U1728,Google Ads,,3,,116093
U1729,Facebook,,2,,127759
U1729,LinkedIn,,2,,135832
U1730,Facebook,,4,,125894
U1730,LinkedIn,,4,,135832
U1730,TikTok,,4,,136139
U1730,Google Ads,,4,,116093
U1731,TikTok,,4,,272278
U1731,TikTok,,4,,272278
U1731,Google Ads,,4,,239785
U1731,Google Ads,,4,,239785
U1732,LinkedIn,780.0,3,260.0,271664
U1732,LinkedIn,780.0,3,260.0,271664
U1732,Facebook,780.0,3,260.0,125894
U1733,Google Ads,210.0,4,52.5,232186
U1733,LinkedIn,210.0,4,52.5,135832
U1733,Facebook,210.0,4,52.5,125894
U1733,Google Ads,210.0,4,52.5,232186
U1734,TikTok,,4,,408417
U1734,TikTok,,4,,408417
U1734,TikTok,,4,,408417
U1734,Google Ads,,4,,116093
U1735,Google Ads,,2,,123692
U1735,LinkedIn,,2,,135832
U1736,TikTok,,4,,408417
U1736,TikTok,,4,,408417
U1736,TikTok,,4,,408417
U1736,Google Ads,,4,,116093
U1737,Facebook,,4,,127759
U1737,Google Ads,,4,,116093
U1737,LinkedIn,,4,,135832
U1737,TikTok,,4,,136139
U1738,Facebook,,5,,253653
U1738,TikTok,,5,,136139
U1738,Google Ads,,5,,247384
U1738,Facebook,,5,,253653
U1738,Google Ads,,5,,247384
U1739,TikTok,,3,,136139
U1739,Google Ads,,3,,123692
U1739,LinkedIn,,3,,135832
U1740,LinkedIn,,3,,135832
U1740,Facebook,,3,,251788
U1740,Facebook,,3,,251788
U1741,Facebook,,5,,125894
U1741,LinkedIn,,5,,271664
U1741,Google Ads,,5,,232186
U1741,Google Ads,,5,,232186
U1741,LinkedIn,,5,,271664
U1742,Google Ads,,4,,348279
U1742,Google Ads,,4,,348279
U1742,LinkedIn,,4,,135832
U1742,Google Ads,,4,,348279
U1743,LinkedIn,541.0,3,180.3333333333333,407496
U1743,LinkedIn,541.0,3,180.3333333333333,407496
U1743,LinkedIn,541.0,3,180.3333333333333,407496
U1744,LinkedIn,,3,,407496
U1744,LinkedIn,,3,,407496
U1744,LinkedIn,,3,,407496
U1745,LinkedIn,,5,,271664
U1745,Google Ads,,5,,239785
U1745,Facebook,,5,,127759
U1745,Google Ads,,5,,239785
U1745,LinkedIn,,5,,271664
U1746,Facebook,853.0,3,284.3333333333333,125894
U1746,LinkedIn,853.0,3,284.3333333333333,135832
U1746,TikTok,853.0,3,284.3333333333333,136139
U1747,TikTok,,4,,136139
U1747,Google Ads,,4,,123692
U1747,LinkedIn,,4,,135832
U1747,Facebook,,4,,125894
U1748,LinkedIn,,4,,271664
U1748,Google Ads,,4,,232186
U1748,LinkedIn,,4,,271664
U1748,Google Ads,,4,,232186
U1749,Facebook,,5,,253653
U1749,Google Ads,,5,,247384
U1749,Google Ads,,5,,247384
U1749,Facebook,,5,,253653
U1749,TikTok,,5,,136139
U1750,Facebook,,2,,127759
U1750,Google Ads,,2,,123692
U1751,TikTok,,5,,272278
U1751,Facebook,,5,,251788
U1751,Google Ads,,5,,123692
U1751,TikTok,,5,,272278
U1751,Facebook,,5,,251788
U1752,LinkedIn,,2,,135832
U1752,Google Ads,,2,,116093
U1753,Google Ads,,3,,123692
U1753,TikTok,,3,,136139
U1753,Facebook,,3,,125894
U1754,Facebook,,2,,127759
U1754,LinkedIn,,2,,135832
U1755,LinkedIn,,3,,135832
U1755,Facebook,,3,,125894
U1755,Google Ads,,3,,123692
U1756,Google Ads,,2,,247384
U1756,Google Ads,,2,,247384
U1757,Google Ads,,5,,232186
U1757,TikTok,,5,,136139
U1757,Google Ads,,5,,232186
U1757,LinkedIn,,5,,135832
U1757,Facebook,,5,,125894
U1758,Google Ads,,3,,116093
U1758,Facebook,,3,,127759
U1758,LinkedIn,,3,,135832
U1759,TikTok,421.0,4,105.25,272278
U1759,Google Ads,421.0,4,105.25,239785
U1759,Google Ads,421.0,4,105.25,239785
U1759,TikTok,421.0,4,105.25,272278
U1760,TikTok,,2,,136139
U1760,Facebook,,2,,125894
U1761,Facebook,,3,,253653
U1761,Facebook,,3,,253653
U1761,TikTok,,3,,136139
U1762,Facebook,59.0,3,19.666666666666668,381412
U1762,Facebook,59.0,3,19.666666666666668,381412
U1762,Facebook,59.0,3,19.666666666666668,381412
U1763,Google Ads,,3,,247384
U1763,Google Ads,,3,,247384
U1763,LinkedIn,,3,,135832
U1764,Google Ads,,4,,116093
U1764,TikTok,,4,,272278
U1764,Facebook,,4,,127759
U1764,TikTok,,4,,272278
U1765,Google Ads,476.0,2,238.0,123692
U1765,Facebook,476.0,2,238.0,125894
U1766,Facebook,,3,,125894
U1766,LinkedIn,,3,,271664
U1766,LinkedIn,,3,,271664
U1767,TikTok,,3,,272278
U1767,TikTok,,3,,272278
U1767,Facebook,,3,,127759
U1768,LinkedIn,,3,,271664
U1768,Google Ads,,3,,116093
U1768,LinkedIn,,3,,271664
U1769,LinkedIn,,4,,271664
U1769,Facebook,,4,,127759
U1769,LinkedIn,,4,,271664
U1769,Google Ads,,4,,123692
U1770,LinkedIn,513.0,5,102.6,407496
U1770,LinkedIn,513.0,5,102.6,407496
U1770,Facebook,513.0,5,102.6,255518
U1770,LinkedIn,513.0,5,102.6,407496
U1770,Facebook,513.0,5,102.6,255518
U1771,Facebook,,3,,253653
U1771,Facebook,,3,,253653
U1771,Google Ads,,3,,123692
U1772,LinkedIn,473.0,5,94.6,135832
U1772,Google Ads,473.0,5,94.6,123692
U1772,TikTok,473.0,5,94.6,272278
U1772,Facebook,473.0,5,94.6,127759
U1772,TikTok,473.0,5,94.6,272278
U1773,TikTok,,6,,136139
U1773,Facebook,,6,,125894
U1773,Google Ads,,6,,371076
U1773,Google Ads,,6,,371076
U1773,LinkedIn,,6,,135832
U1773,Google Ads,,6,,371076
U1774,TikTok,,4,,272278
U1774,Google Ads,,4,,116093
U1774,TikTok,,4,,272278
U1774,Facebook,,4,,127759
U1775,TikTok,,2,,136139
U1775,Facebook,,2,,125894
U1776,LinkedIn,,2,,135832
U1776,TikTok,,2,,136139
U1777,Google Ads,839.0,3,279.6666666666667,247384
U1777,Google Ads,839.0,3,279.6666666666667,247384
U1777,TikTok,839.0,3,279.6666666666667,136139
U1778,Facebook,381.0,4,95.25,127759
U1778,LinkedIn,381.0,4,95.25,135832
U1778,TikTok,381.0,4,95.25,136139
U1778,Google Ads,381.0,4,95.25,116093
U1779,Facebook,244.0,4,61.0,251788
U1779,Facebook,244.0,4,61.0,251788
U1779,Google Ads,244.0,4,61.0,116093
U1779,LinkedIn,244.0,4,61.0,135832
U1780,Google Ads,517.0,3,172.33333333333334,247384
U1780,Google Ads,517.0,3,172.33333333333334,247384
U1780,TikTok,517.0,3,172.33333333333334,136139
U1781,Google Ads,462.0,2,231.0,247384
U1781,Google Ads,462.0,2,231.0,247384
U1782,LinkedIn,,2,,135832
U1782,TikTok,,2,,136139
U1783,TikTok,,5,,136139
U1783,LinkedIn,,5,,271664
U1783,Facebook,,5,,253653
U1783,Facebook,,5,,253653
U1783,LinkedIn,,5,,271664
U1784,LinkedIn,,4,,271664
U1784,Google Ads,,4,,123692
U1784,LinkedIn,,4,,271664
U1784,TikTok,,4,,136139
U1785,Facebook,,4,,253653
U1785,Google Ads,,4,,123692
U1785,TikTok,,4,,136139
U1785,Facebook,,4,,253653
U1786,Google Ads,127.0,5,25.4,232186
U1786,Google Ads,127.0,5,25.4,232186
U1786,Facebook,127.0,5,25.4,127759
U1786,TikTok,127.0,5,25.4,272278
U1786,TikTok,127.0,5,25.4,272278
U1787,TikTok,,2,,136139
U1787,Google Ads,,2,,116093
U1788,TikTok,,2,,136139
U1788,Facebook,,2,,125894
U1789,TikTok,,3,,136139
U1789,Facebook,,3,,251788
U1789,Facebook,,3,,251788
U1790,Facebook,,3,,253653
U1790,LinkedIn,,3,,135832
U1790,Facebook,,3,,253653
U1791,Google Ads,,4,,247384
U1791,TikTok,,4,,136139
U1791,Google Ads,,4,,247384
U1791,Facebook,,4,,127759
U1792,Facebook,,2,,127759
U1792,TikTok,,2,,136139
U1793,LinkedIn,,3,,407496
U1793,LinkedIn,,3,,407496
U1793,LinkedIn,,3,,407496
U1794,LinkedIn,,4,,271664
U1794,LinkedIn,,4,,271664
U1794,TikTok,,4,,272278
U1794,TikTok,,4,,272278
U1795,TikTok,,4,,272278
U1795,Facebook,,4,,125894
U1795,TikTok,,4,,272278
U1795,Google Ads,,4,,123692
U1796,LinkedIn,,4,,271664
U1796,TikTok,,4,,136139
U1796,Facebook,,4,,125894
U1796,LinkedIn,,4,,271664
U1797,LinkedIn,,4,,135832
U1797,TikTok,,4,,272278
U1797,TikTok,,4,,272278
U1797,Facebook,,4,,127759
U1798,LinkedIn,,5,,407496
U1798,LinkedIn,,5,,407496
U1798,TikTok,,5,,272278
U1798,LinkedIn,,5,,407496
U1798,TikTok,,5,,272278
U1799,LinkedIn,901.0,3,300.3333333333333,271664
U1799,Facebook,901.0,3,300.3333333333333,125894
U1799,LinkedIn,901.0,3,300.3333333333333,271664
U1800,LinkedIn,286.0,4,71.5,135832
U1800,TikTok,286.0,4,71.5,136139
U1800,Google Ads,286.0,4,71.5,123692
U1800,Facebook,286.0,4,71.5,127759
U1801,Google Ads,,3,,123692
U1801,LinkedIn,,3,,271664
U1801,LinkedIn,,3,,271664
U1802,TikTok,,2,,136139
U1802,Facebook,,2,,127759
U1803,Google Ads,,5,,232186
U1803,TikTok,,5,,136139
U1803,Google Ads,,5,,232186
U1803,LinkedIn,,5,,135832
U1803,Facebook,,5,,127759
U1804,Facebook,660.0,4,165.0,125894
U1804,TikTok,660.0,4,165.0,136139
U1804,LinkedIn,660.0,4,165.0,271664
U1804,LinkedIn,660.0,4,165.0,271664
U1805,Google Ads,908.0,5,181.6,116093
U1805,TikTok,908.0,5,181.6,272278
U1805,LinkedIn,908.0,5,181.6,271664
U1805,LinkedIn,908.0,5,181.6,271664
U1805,TikTok,908.0,5,181.6,272278
U1806,Google Ads,,2,,239785
U1806,Google Ads,,2,,239785
U1807,TikTok,,4,,408417
U1807,Google Ads,,4,,123692
U1807,TikTok,,4,,408417
U1807,TikTok,,4,,408417
U1808,TikTok,,3,,272278
U1808,LinkedIn,,3,,135832
U1808,TikTok,,3,,272278
U1809,Google Ads,,2,,116093
U1809,TikTok,,2,,136139
U1810,LinkedIn,205.0,5,41.0,407496
U1810,LinkedIn,205.0,5,41.0,407496
U1810,TikTok,205.0,5,41.0,136139
U1810,LinkedIn,205.0,5,41.0,407496
U1810,Google Ads,205.0,5,41.0,116093
U1811,Facebook,,5,,127759
U1811,LinkedIn,,5,,407496
U1811,LinkedIn,,5,,407496
U1811,TikTok,,5,,136139
U1811,LinkedIn,,5,,407496
U1812,Google Ads,,5,,348279
U1812,Google Ads,,5,,348279
U1812,LinkedIn,,5,,135832
U1812,Facebook,,5,,127759
U1812,Google Ads,,5,,348279
U1813,Facebook,,2,,125894
U1813,LinkedIn,,2,,135832
U1814,Facebook,,5,,379547
U1814,Google Ads,,5,,123692
U1814,LinkedIn,,5,,135832
U1814,Facebook,,5,,379547
U1814,Facebook,,5,,379547
U1815,Google Ads,,4,,232186
U1815,TikTok,,4,,272278
U1815,TikTok,,4,,272278
U1815,Google Ads,,4,,232186
U1816,Facebook,,5,,125894
U1816,Google Ads,,5,,123692
U1816,LinkedIn,,5,,407496
U1816,LinkedIn,,5,,407496
U1816,LinkedIn,,5,,407496
U1817,TikTok,,5,,136139
U1817,Google Ads,,5,,239785
U1817,Google Ads,,5,,239785
U1817,Facebook,,5,,255518
U1817,Facebook,,5,,255518
U1818,Google Ads,,3,,123692
U1818,Facebook,,3,,127759
U1818,LinkedIn,,3,,135832
U1819,Facebook,,5,,127759
U1819,LinkedIn,,5,,543328
U1819,LinkedIn,,5,,543328
U1819,LinkedIn,,5,,543328
U1819,LinkedIn,,5,,543328
U1820,LinkedIn,,4,,407496
U1820,LinkedIn,,4,,407496
U1820,LinkedIn,,4,,407496
U1820,Facebook,,4,,127759
U1821,Facebook,,3,,253653
U1821,Google Ads,,3,,123692
U1821,Facebook,,3,,253653
U1822,TikTok,,4,,272278
U1822,Google Ads,,4,,239785
U1822,Google Ads,,4,,239785
U1822,TikTok,,4,,272278
U1823,Google Ads,,4,,123692
U1823,TikTok,,4,,272278
U1823,LinkedIn,,4,,135832
U1823,TikTok,,4,,272278
U1824,Google Ads,,5,,247384
U1824,TikTok,,5,,408417
U1824,TikTok,,5,,408417
U1824,Google Ads,,5,,247384
U1824,TikTok,,5,,408417
U1825,TikTok,,5,,408417
U1825,TikTok,,5,,408417
U1825,TikTok,,5,,408417
U1825,Google Ads,,5,,116093
U1825,LinkedIn,,5,,135832
U1826,LinkedIn,,3,,271664
U1826,TikTok,,3,,136139
U1826,LinkedIn,,3,,271664
U1827,TikTok,740.0,5,148.0,136139
U1827,LinkedIn,740.0,5,148.0,135832
U1827,Google Ads,740.0,5,148.0,247384
U1827,Facebook,740.0,5,148.0,125894
U1827,Google Ads,740.0,5,148.0,247384
U1828,Google Ads,438.0,2,219.0,232186
U1828,Google Ads,438.0,2,219.0,232186
U1829,Facebook,400.0,4,100.0,127759
U1829,Google Ads,400.0,4,100.0,123692
U1829,LinkedIn,400.0,4,100.0,135832
U1829,TikTok,400.0,4,100.0,136139
U1830,LinkedIn,,2,,135832
U1830,Facebook,,2,,125894
U1831,Google Ads,,5,,123692
U1831,TikTok,,5,,408417
U1831,TikTok,,5,,408417
U1831,Facebook,,5,,125894
U1831,TikTok,,5,,408417
U1832,TikTok,80.0,3,26.666666666666668,272278
U1832,Google Ads,80.0,3,26.666666666666668,116093
U1832,TikTok,80.0,3,26.666666666666668,272278
U1833,Facebook,81.0,4,20.25,127759
U1833,TikTok,81.0,4,20.25,136139
U1833,LinkedIn,81.0,4,20.25,271664
U1833,LinkedIn,81.0,4,20.25,271664
U1834,Facebook,414.0,3,138.0,127759
U1834,Google Ads,414.0,3,138.0,116093
U1834,TikTok,414.0,3,138.0,136139
U1835,Facebook,,4,,253653
U1835,TikTok,,4,,136139
U1835,Google Ads,,4,,116093
U1835,Facebook,,4,,253653
U1836,Google Ads,,5,,363477
U1836,TikTok,,5,,272278
U1836,Google Ads,,5,,363477
U1836,Google Ads,,5,,363477
U1836,TikTok,,5,,272278
U1837,Google Ads,,4,,123692
U1837,Facebook,,4,,253653
U1837,Facebook,,4,,253653
U1837,TikTok,,4,,136139
U1838,LinkedIn,,3,,271664
U1838,Facebook,,3,,125894
U1838,LinkedIn,,3,,271664
U1839,Facebook,,4,,253653
U1839,Google Ads,,4,,116093
U1839,TikTok,,4,,136139
U1839,Facebook,,4,,253653
U1840,TikTok,711.0,5,142.2,272278
U1840,TikTok,711.0,5,142.2,272278
U1840,Google Ads,711.0,5,142.2,363477
U1840,Google Ads,711.0,5,142.2,363477
U1840,Google Ads,711.0,5,142.2,363477
U1841,LinkedIn,,3,,135832
U1841,Google Ads,,3,,123692
U1841,Facebook,,3,,127759
U1842,TikTok,356.0,3,118.66666666666669,272278
U1842,TikTok,356.0,3,118.66666666666669,272278
U1842,Google Ads,356.0,3,118.66666666666669,116093
U1843,Facebook,,3,,125894
U1843,LinkedIn,,3,,271664
U1843,LinkedIn,,3,,271664
U1844,TikTok,914.0,3,304.6666666666667,408417
U1844,TikTok,914.0,3,304.6666666666667,408417
U1844,TikTok,914.0,3,304.6666666666667,408417
U1845,Google Ads,899.0,4,224.75,116093
U1845,TikTok,899.0,4,224.75,136139
U1845,Facebook,899.0,4,224.75,251788
U1845,Facebook,899.0,4,224.75,251788
U1846,LinkedIn,,5,,135832
U1846,Google Ads,,5,,232186
U1846,Google Ads,,5,,232186
U1846,Facebook,,5,,251788
U1846,Facebook,,5,,251788
U1847,Google Ads,,2,,239785
U1847,Google Ads,,2,,239785
U1848,LinkedIn,,3,,407496
U1848,LinkedIn,,3,,407496
U1848,LinkedIn,,3,,407496
U1849,LinkedIn,,5,,135832
U1849,Google Ads,,5,,232186
U1849,TikTok,,5,,272278
U1849,TikTok,,5,,272278
U1849,Google Ads,,5,,232186
U1850,TikTok,,5,,272278
U1850,TikTok,,5,,272278
U1850,LinkedIn,,5,,271664
U1850,Google Ads,,5,,123692
U1850,LinkedIn,,5,,271664
U1851,Google Ads,,3,,116093
U1851,Facebook,,3,,253653
U1851,Facebook,,3,,253653
U1852,TikTok,,4,,136139
U1852,LinkedIn,,4,,271664
U1852,Facebook,,4,,127759
U1852,LinkedIn,,4,,271664
U1853,Facebook,,3,,251788
U1853,Facebook,,3,,251788
U1853,Google Ads,,3,,123692
U1854,TikTok,,2,,136139
U1854,Google Ads,,2,,116093
U1855,Facebook,,3,,127759
U1855,LinkedIn,,3,,135832
U1855,TikTok,,3,,136139
U1856,TikTok,153.0,2,76.5,136139
U1856,Facebook,153.0,2,76.5,125894
U1857,LinkedIn,,2,,135832
U1857,TikTok,,2,,136139
